0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2.9629051106354543,2.7071296472531894,3.2178181214652763,2.3597751493559374,2.8089308711624894,3.8762006861458085,2.221302979731667,2.0278575432075634,3.970428136116234,2.6302744259375754,2.893891734360164,4.042228435024488,2.6630228964767086,2.5737136378287193,3.3738416380667338,2.864661320060198,3.206577081417524,2.7611221676020166,2.512843538181595,3.165894863373325,3.174114052960682,2.2400405319516716,2.54890108018486,1.9190444207597395,3.169274217491015
3.0617575670764268,2.7737554946229124,2.63347076624336,3.016164509232689,2.6433933855639773,3.6889009336661998,2.2472748885549647,2.1652205314204456,4.293066228468435,2.071935751428831,2.2828310497532787,3.261119852344762,3.2575964537342497,3.4471284805916174,3.1630830432035424,2.8487270916208756,2.6876554298396775,2.564989709887424,3.862744042426568,2.8215258123279163,3.3115977445613365,4.2157495398923155,2.8265467931093027,3.022921840406535,3.2778146072413215
2.1211980726465023,3.2803997574426833,3.321199816929175,2.28088017423139,2.1400018519749144,2.6910421054806397,2.7424821850885954,1.9286787040193663,2.9815803422146976,2.522673829610594,3.0622373979384587,2.555708518662482,1.6128865850025416,3.4521988540780337,3.571375964815944,2.6486350452959875,2.051516567045958,2.991102761566342,2.8462661012731294,2.8969817530706594,3.0742209673105125,1.707061459330949,2.375174429070809,3.3262261158985313,3.511894640798268
2.9073176490600083,2.9717292983624746,2.5610242789668947,4.078174776870744,3.1426465808346524,3.680896537273261,2.779686480547321,2.9808961923477644,2.8752711641629816,2.7000913682652015,4.066404549723503,3.894402283281316,2.272507839990182,3.025449896211001,3.2255767129982686,3.3567872164679615,3.6881988607731544,2.7347600266887184,3.47087634615596,3.006406466132555,3.1399413636143483,2.292953351454246,2.407098955690541,2.9207838977528957,3.0180355708270885
4.311069062093113,3.976731811521231,2.611037040665033,2.7503550836301742,2.2914869823298516,2.437233682403356,2.3162764150371093,2.955566606022944,2.1779082431321726,2.651001172826459,3.102784631310479,2.606453355880171,2.459721215250865,2.375294406363066,3.7523092551415607,4.066754123697854,2.6108128171479015,2.8678100887970523,2.256279689225871,3.409747537287169,3.1246715291039076,3.679973589764766,2.6952860662576996,3.8525500461074134,3.5555794312103752
3.5218948533042918,3.3203680804966003,2.968813597671587,3.463563543685392,1.925729196462386,3.056018458836517,3.2011018517722207,2.7649948849088046,2.9998623563307656,3.654335053182869,2.894882103510634,3.4971638431265575,3.344282745741507,2.281497474742886,4.0228655671034845,2.103360290007196,4.263502276443741,2.149258801924083,3.0449565889771786,3.38206018880419,3.9279126617619857,3.1378918369051467,2.04608769974864,3.4996635796717586,2.7355110682004073
3.6971683466593834,3.9779991656101643,3.8896321892444767,2.14519578881636,2.8339926743326993,3.485535430106983,2.935935511193494,2.6345687502777912,3.149703536343779,2.3781027650335167,3.119119649439059,2.4063000801796814,3.9165908708591606,3.447955962157082,2.896215266498072,3.476436005402569,2.258847340658637,2.666725747721539,2.986542192318899,2.311345425669475,2.3420305747177173,3.6364156694678713,4.065301708243667,3.0184203115413872,3.077167046665925
3.18034640693418,2.812137538396426,3.2582380905544417,3.5918647894404376,3.3251684037427927,1.7729350306951912,3.3133053384626567,2.7791562693978014,2.721476310211999,2.304000970661507,2.508824303097879,3.657848433411412,2.1871289293071645,3.3363137604275614,3.2162132915817248,3.5447172594149534,2.018491923190075,2.9003127806143674,2.5991334178429257,2.5542461259934988,4.05894776569231,3.7993471265186773,2.718007348715807,3.2453803132424732,3.265282708643863
2.918966304350209,2.754661410702985,2.600550031992396,3.1071524354185263,2.4764957770978033,3.538988032976519,2.8723491071331373,2.933281666232915,2.8491412010087953,2.4376550672242954,3.497160347423087,2.8198618790401624,3.4218306882496385,2.786159018377051,3.3035849082136455,3.477092800352602,1.628808998849521,1.3823707504002076,3.2963971637933516,2.006212765650274,2.3083014519716603,2.3778841555793284,1.5819249447628143,3.9675677909555103,2.283861856693755
3.1174750882888422,3.616232007482232,2.011664557353465,2.7056553331772055,2.8823281842597854,3.13155513555666,4.004278296909695,3.353134709109103,2.6004768295744887,3.9588235393843294,3.1929543456863003,2.7203184504029974,4.102342082213326,3.1671180764473883,2.0888747386801256,4.153256049816292,4.059764396500656,3.220201066568422,3.209669260407383,3.6586916681148556,3.7469072256284237,1.3832481667577317,2.5546358883028812,3.5011950734964232,3.7425308980692584
2.920637512030254,2.330173483111569,3.9024291947283207,2.826555006852711,2.3539491965206003,3.1255261756416184,3.3126484392712223,4.005283140530205,1.817519862641602,3.8094697460249987,3.344694067825976,2.87515249597257,3.3400117600357415,3.1634330928085643,3.1365045691253832,3.580957289801197,4.0861112561948305,2.9222960433544642,3.5944654996416636,3.4436851918892675,2.6390102475040056,2.525303615319155,4.035296549521592,4.587489045706805,2.9757533895959156
2.777918296890492,1.8394171353813038,4.652483911299326,2.915113661348963,3.0646471237255026,3.0719268322847584,3.1611798352115046,3.927025919201208,3.906214176243564,3.438860678104679,3.913696403722617,3.2203450835729055,2.3236008086812783,3.226319187808231,1.8701311144722856,2.8766800697379074,3.2697279550661946,2.6631687163552824,3.184210054106846,4.295969186367724,1.8519638875197435,2.681487971586229,2.6380142260920865,3.662200413683032,3.011250297188914
3.014205882812119,1.9533071922314797,3.506227897519768,2.610003257306197,2.220945286836987,3.383296299477954,2.9243579531203356,2.201862921646123,3.2022672172375635,3.4178376688845704,3.092943728750544,3.2037963248890846,2.7800664750315875,2.4357577848205456,4.044445840565826,3.42433458545766,2.5615073845040546,3.063606786766675,3.7446499625224017,2.826801068726635,2.9674953492415956,3.2203833541117137,2.7455779828189555,1.8719053946460895,2.4371408234422702
3.6567847413915406,2.3888070148000144,3.2193834453320487,3.414979126050786,3.6639233314241637,2.8576610120753867,3.227113117638417,2.056085761108694,2.9531040318027366,2.8149005037487114,2.5467417185365635,2.846792918823341,2.9202738919199893,2.769879313496257,1.3655830238669924,4.31840514740392,3.427179437000028,2.9018952721786473,3.860692523205072,3.042637188924139,3.1947441051146686,3.283049143939971,2.5086962587811925,2.958974310202522,2.1161327663458205
2.9129184679324616,2.6539535180540534,2.687250629656479,3.4318882301191564,2.8471137223459713,2.209005874366204,2.8365437049818225,4.4565781174251375,2.5129050081092825,3.0499108540029427,2.165401182622845,3.257624921954333,3.1273958141112956,3.29812844435436,3.018432162470545,2.8863187993151094,3.0108836384774036,4.280045824400046,1.4223613001772806,3.264082646919711,2.4045052190972926,2.9167064270866763,2.3286605384260586,3.7788252173563674,3.355887797851326
3.1850934816316148,3.5432668641898144,2.897990117497171,3.4296479530002038,4.23661537559471,2.926297519942795,3.595149829963655,2.264387141933781,3.916265209161104,2.9865670936294353,3.4429440176176698,2.494138458414661,1.597249393538432,2.2983170970388986,2.8081655303076913,2.400641309115251,3.4179975390930144,3.0394947690477627,2.5907447260999077,2.8203183717687508,2.863044744984086,3.124776260761635,2.4731613838975006,4.646828306020269,2.792040706110854
2.909332464516887,3.5566658775289812,3.8029097594956123,3.2063724959024547,2.9530376016351156,2.9618983595151565,4.156525313032809,2.530773371946503,2.788002276415018,2.6566695351000362,2.6236190439767997,4.32260442115,3.0126525480679454,2.4602257620724224,2.77824282497103,2.405340935585431,3.9916552482890797,3.0003659754821834,2.710857757863419,2.0505624445226767,3.096501083022527,2.476184020396615,3.006658404808029,2.66119059353855,3.4208821490818306
2.393501929712401,3.5099198803358473,2.92770861184151,2.569520187088744,3.647382269630956,3.611439095281079,3.3842218311064567,2.509309923071838,3.0129960156069764,3.3734539516623427,2.7643432146625244,2.9654369248386554,4.235928804007835,3.0485327134231643,3.252100097269028,2.4709747276808347,2.951341561259918,2.6714271177931614,2.848779019925858,3.6897501581491126,2.9778609982844575,2.401868554196443,2.608095131046169,3.1673139411817286,3.304301905922543
3.365664280162605,2.8907112446496104,2.7299282977626884,3.0272124133568687,1.5239220368657795,2.0075614906706956,1.4785735457633724,2.8362882471561464,2.4874193103932214,2.973662227648161,2.7561961060116675,3.143676731926686,3.204731043755087,3.522195423218802,2.4342910040227426,2.9739880045357405,1.7573119681968963,3.0673980965139904,2.632810918531975,2.386250177127718,2.3543487738866276,4.270946259921199,2.5895226830124116,2.621160110386821,3.539894402833037
2.537983857679033,2.083680247693319,3.441456438883787,2.919922797979553,2.899903913246801,3.6711942053333058,2.6177866985842217,2.556493838422145,3.0407753278238645,2.737377827026404,2.787384766955582,3.817541455280028,1.8641147778167095,3.1342026289114018,2.58207264227306,3.1618322358416715,3.2925803663136826,3.3067147681416054,3.3191379480678687,2.2883971615685432,2.9284086254508757,3.788840075304263,2.42098862099674,3.118961010735781,3.6240780972670743
2.939295814845421,1.6792605292472138,1.6310787945250815,3.699294950796844,4.25359640807647,3.1881855454253722,2.69488753712352,2.680003054691642,2.3308303681571294,4.373029247141065,2.813797367208613,3.83876567341091,3.3905773396207057,2.958992741557379,1.8510714158441295,3.0685248559277305,4.250305837847352,2.52777664431132,3.633077165538321,2.0077035485485553,3.182176154281587,3.833116456148619,2.848426346493844,2.856047189472787,2.788810191472876
3.19853243380733,3.87050708561043,2.451780772471536,3.069676320500023,3.2689138849071817,4.005563648623568,2.8146970654332444,4.021251793583291,3.083556762744623,3.107197991924056,2.1494458385456197,2.73750565814661,3.5487346007514136,2.0824308655507715,3.472135578154999,2.603325832863991,2.9901311031663456,2.758349233384071,3.5543570774434405,3.7067032774003144,4.07899396273756,2.5603843965025366,2.1988002409383864,2.602325715372698,3.4366651528281578
3.549046388419998,2.592982976719198,2.177517668663177,2.4898529952084703,3.10138117486374,3.417333325021188,2.642285455785551,3.4633979672520905,3.3842790425276723,3.6055787485738167,2.556406674241028,2.5415833727827786,2.3996572663764413,3.2860927299953953,3.4089077822399063,3.468268407925099,1.8334259708225897,2.653377014699697,3.1695877542126065,3.580454329177912,3.204088268358873,3.4616075768,2.500325931199616,2.0141123185682286,1.9904452663814294
3.0290131224245482,1.9532839041762462,3.8697927523866493,2.4734908957971586,3.5072148615400476,2.9690051329217786,3.3328938384732414,2.497145533041447,3.524433729856243,2.6521977456782966,2.6079664730304675,3.7338147158174713,2.4734227825340414,2.8246329479239187,4.071720325513751,2.3286005795306637,2.1411805924954974,2.816092927022471,4.014954346994169,2.7648153554414288,3.0166730978691954,2.425345254991017,2.1172060085158737,3.538071875494384,2.8726329668216386
1.6853401745244192,2.672192457265362,3.0326359019976143,1.9131777258468068,3.0344074545536865,3.270101073432876,2.9688076798181613,2.5946599810444977,3.5591242405522117,2.145555421751971,3.1576206574939465,2.6959157396237385,3.3971509195041762,1.8226332575784092,1.9270992915965774,2.6945246363586635,3.5459870116653915,2.689313875088478,3.4259589146679086,3.229132296242074,3.668158765320139,3.0227933450608346,3.0998371444758357,3.813460595660224,3.798889805243045
2.17473934123459,3.1374095027074347,3.1025370115130637,4.034028340153536,2.393809165304487,2.533350913602295,3.4765592835339345,3.004125251306031,3.1194501389943174,3.0180804688188463,1.8228087216676387,2.0116406007208703,3.472472010677873,3.1483140498188766,3.054729449857669,2.5324645406412833,3.299156616819568,2.527239332622192,2.7821356138571276,3.016907978820724,2.6215454714972273,3.0295848605101705,3.1411574325908838,2.857603799705429,2.6016306701325522
3.6042897401227934,2.321782197125135,1.6422961093480075,3.0335087260523386,2.8633288558258774,2.6221671991737354,3.4328769919612445,2.894428789323079,1.4230001960400507,1.6933494582283006,3.0147615074495557,3.176142746571832,2.506402790194046,2.772593351856928,2.739986321181812,2.797361013535794,3.1965029112483507,3.0137050572373134,3.6905042576895433,3.2137072290673716,2.848038739231697,4.147461326112516,2.714440943027559,3.9791506205095395,2.1239669719279823
3.0045266628288974,4.140296663033836,3.403683605447406,3.315662482199591,4.016077844880755,4.38891273489162,2.7715929796013894,3.042315681901341,2.8220014336226575,3.1557592697123056,2.7480846226431828,2.379008658673062,2.4950333848727393,2.5573347414527605,2.4687632348258077,4.688850373364275,3.01928582680452,2.4356312223894645,2.942655483633562,2.1205408014495206,2.8259736491161878,3.535157235071387,3.6165157126244565,2.8631993318645503,3.180071822138997
3.975996088594318,4.523226649132662,2.1981099984915122,3.734336840675933,2.7754951918064865,4.16672102972305,2.7311449282390785,3.8735001696451645,3.7731813876291245,3.666172534911041,2.320764261757773,3.032076306513752,2.4450657731843672,3.6228544896940873,3.4852264935727586,2.2273282644048953,2.516150415060731,2.4350038624045145,3.2693865279598873,2.739791412768213,2.984158261060035,2.540332003744692,3.405584277844076,3.2855966839845063,3.3539020439423126
2.307942479785913,2.729418445360958,3.52049966735302,1.8107825264900104,3.278824802057591,2.653114734915156,3.1842020162240163,1.7602981685004047,3.548045041320737,3.186352353689082,2.9195991126458547,3.0237742037298836,3.4271087091814105,3.2167349186386827,2.480250454304761,3.551497775248777,2.3344589652107626,3.0134140859538974,3.979315752434875,3.5508004714565633,2.8952583705229245,2.538948618950932,3.8684660599184437,3.0381445507736835,2.9602188147492856
2.4191991554582533,3.805130198409525,4.506764604496838,3.2148839858279463,2.218201731466013,4.488553225883249,3.4166256713976053,3.145058335330303,2.711186379768288,2.8841227232276943,2.8530518596172816,2.8531767997143636,3.92938747072857,2.3792762358666817,2.103326900114758,2.5823189054142106,3.3441645150296777,3.0016811763788778,2.2925597696104023,3.0377113787959,1.6787342198971087,1.6339626437975039,2.9304602899307484,2.7017343130287736,2.7389639323848023
1.8891368285365067,4.259299228036847,3.4065025078933493,2.465441229957349,4.168070745484681,3.9925788031279525,4.430635185137273,2.2459561515381052,3.908499229066216,2.8998672534661436,3.125302892866243,3.2406301214139246,3.2379213121694197,2.5937834800925343,2.073025626871888,3.9450804926956984,2.8572341869300533,3.102140242338492,3.9325005712232013,2.6266017683982343,2.5263318346086674,2.9562222033552925,2.910108617918583,3.120320987470638,2.9977157871105646
3.4764946945947557,2.3591007631349328,2.7354300448546423,3.4753825677700503,3.3209760273892077,4.606312177142793,2.3372929998019476,3.1144723210996035,2.812925859445722,2.4683829529996206,3.698154805368942,3.0749673275677245,3.749343108652371,2.7445821667917363,3.2705528472020853,3.3722270587312737,1.9959214870666089,2.747173675441096,3.2399506895379817,1.7415370329653714,2.43153981468375,2.1779852774950474,3.031511079126507,4.573679403833669,3.360202121218734
2.298000579040232,2.8909391217114107,2.944240434138438,3.312778992630773,3.2229401923186853,2.453734771813015,2.0528359107467753,3.339476443357915,3.5561612557180116,2.6127421854913786,2.950924414581843,2.901809944244733,3.118311296230245,3.5103896038780515,2.5802397132583357,3.736401463203996,2.0583463048947994,2.104064253470206,4.063904485156822,2.619294880526556,2.5690402357575,2.6578343009750265,3.4402892433635777,2.443660658894013,3.753423127646783
3.336345064899702,2.7043408985940003,3.2379433335391328,2.8685219632593517,2.7770286062010827,3.598250358400526,4.202522297500528,2.92691989220652,2.3495198434911178,4.43618144393016,3.4611881985493875,2.8248000069128274,3.683785588470889,3.5452751400043394,2.4893686213050494,3.3924328308180294,3.397604824155618,2.920473395997392,3.3568488007700084,3.212608176115555,4.312132309797839,1.8965541504853083,2.023141951304119,3.6484686454809534,2.757256634123423
4.544487694191721,2.4692699646940217,3.109100962716618,2.2266360468627875,3.3828115894261823,4.947610676390294,3.4077436243627974,4.305627553571476,3.65283819709416,2.588292833198864,1.7668705540163938,3.9410531377176383,3.356361957891285,2.854227416107918,2.1377049086884785,3.4607565188687923,3.877942827789413,4.3199521591323595,3.36159420230734,2.310192286277828,2.897956255832245,3.3157561888079634,2.9821857566612477,2.68493867304093,2.999181615856332
2.5255759230641917,2.696038461210946,3.1377842211814686,2.9904750807425833,2.022333843421396,2.7706429158311785,4.937641061574097,2.6116740159019067,3.6092249302798263,3.095526807534367,2.388340694635522,2.775617879238712,3.931651754951128,3.1132244394675874,2.521733522139299,2.7876086309941295,3.232051624183165,3.1906226487045624,3.896999096972202,3.178219666063034,4.310947889245833,2.592717580986019,3.4849984692758578,2.574521815995965,3.02922997434803
2.5363446303611403,3.1936245419772327,2.823977901389102,3.9890413817756896,2.3682912141776074,3.8559356429008598,3.4099918303918346,3.346282598005338,2.7318700062384886,3.0581486171326584,2.819332911964562,2.6345228728962526,3.0771206399211857,2.5922894010545106,3.5843434025386145,3.5229382743335655,2.5841800248212166,3.2130494177503746,2.3783620081036903,2.4432158324168602,4.473463783855568,1.8401303700392428,2.603720780572462,2.568618536328344,2.884563755732272
1.8177004896351563,3.361849954309769,3.016771078130825,3.4464623645082213,3.383564775106674,2.3205415211657323,2.0601717330209373,3.7062184569071746,3.6373992663275914,2.7997622704423915,2.6644816517254726,2.9477691804276804,2.752331672693282,2.801047230637467,3.5910400099761106,2.6637094177445886,2.815350262449292,2.9551569948427105,3.8717611510915355,3.447894174441681,2.4618389423242695,2.970888723598333,2.5321481860535613,2.6042293696163297,2.5756503667790094
2.0643487482453518,2.770119528402447,2.7800430068062187,3.07937433269694,3.3224783106457614,3.4659836945018547,2.4956697451595855,2.6057678530448354,2.7216854580629426,2.57197399732444,3.1304229491143185,3.299284264960249,3.0863112846903733,2.5076816741739187,2.759573261378162,3.347486678130403,3.2139427805133316,3.041962555803479,2.6162863924005846,2.432595160658551,4.352795978729585,2.9684989674666804,3.9672842704290385,3.4960916563506683,2.6603001227856553
1.834348474618379,2.6495851756901327,1.8886264365653618,3.0440129040008634,2.704311764248146,3.1572140046643713,2.307772947242367,2.944042056061589,2.4787387776888217,2.741779324654907,3.5317044721347806,3.382729989184991,2.851346959074797,2.342440851262416,3.2700774447467467,4.099238314733677,3.746263810704849,2.408751841564163,2.7079790205389953,2.2147637288174526,3.9846895563557836,2.6537430396256245,3.404905633794548,3.5221453740915614,4.140294729899723
3.167807166075395,1.8480236469939242,2.5327899257625233,2.833173216711026,3.393349867583986,2.94570047745749,2.956850329235425,2.895428133696117,3.404708329913814,3.3865987866805853,3.0899821805444683,3.722834539647109,2.3430114329180776,3.164985452863791,2.5796415014750016,3.823047410273804,2.401874489538239,2.4968829496872966,2.795481618215765,3.5714453330956486,2.8026188658074926,3.575013004001259,2.4435783168810246,4.2057428496840155,3.573173660739826
3.6643758138760107,1.7905282068684056,2.1226466400939668,4.042153394798933,3.70771174464262,3.2145509925572036,2.5967899590903714,2.359490373324949,1.8342978156897654,3.4119374848310122,1.8755173070895013,3.7262556036099395,3.413655718569515,3.097253279013476,3.25772624068167,3.7546571818639283,2.890257253833572,3.5872412618505076,3.394699425380374,2.9290401863740225,3.2853817244243615,2.6164387808214533,3.24007479708731,3.1816333588407484,2.8603245508253723
3.678733767159479,3.6302044910671882,3.7007764993316594,1.8342606353189794,3.1095043994741407,2.5161022303404144,2.810659113831898,2.227094333510932,2.683727257461235,2.77912212918442,2.348221699696573,3.245300953477006,2.7846236641279307,3.8182475084028753,4.002157560373625,2.8634088013162815,2.782858452096372,3.1877741047073087,2.8596152229163962,2.5872313453180453,3.568097296693566,3.742013077052827,2.931645305306813,2.7767166421554146,3.3553651012154377
3.2440627769188457,3.2555801824111468,3.4410734250947237,2.3140837465816095,3.9750719771667224,3.3503384821730764,2.540542439525085,2.6329749062457215,3.2853508933069477,3.003284921923286,2.9246163324993626,2.779821663893077,3.9677154691328718,3.0468149380683793,3.620505967949838,2.9233903376813273,3.623245211114012,2.743910097659209,3.107334058316933,3.525956016214969,3.7329918728989546,3.3355218520495225,3.2940857579793095,3.007828937622162,3.0577206496080427
2.6911951061074677,2.3964248187033816,3.185052748312301,2.9989531150617306,3.641618667585167,4.301832191882329,2.881074762223056,2.012585234791114,4.564759976297458,2.227822689266061,2.2375215293084225,2.7911160890131352,3.2865861302378443,2.600865479810725,4.098271834353018,2.946616391993465,4.019517066926311,2.660961364592824,2.345736609884273,3.15865388700435,1.9094831699209747,3.3435461325036604,3.8803666954989247,3.823573697246486,1.6637734389428882
3.6378904378898027,3.513393763035426,2.6043303259197477,1.617707582602311,2.39713868099183,3.376834222814522,4.2023951238592545,2.48678182870657,3.194427734704353,2.510813327217633,3.4611558609319713,2.7281126532098905,2.1368557281580522,2.9657589715855543,2.5271606861759475,2.586656159763576,2.8558175775584016,3.1951265106850197,3.2558410412712813,3.60016458848849,3.7569428019960958,2.189284544646263,3.995105077523686,2.540940879936465,3.439863688973017
2.357176772359971,3.6800278583598924,3.3087937105731084,3.826541548511946,3.5241279800111664,3.057580784066596,3.6791516401263578,4.289600444347838,3.5970553341371057,2.6928686478738912,2.489038587581347,2.3857366913405373,1.9997350051796259,3.927150088893021,3.5658804705229974,1.489582188286163,3.2081968331443362,3.296113481985783,3.128186224523707,3.132616326775179,4.226292317124397,4.2906703706874385,2.2800549668706545,2.462809273068703,2.488127376140758
